,calendar_ytd_ret,financial_ytd_ret,1y_ret,6m_ret,3m_ret,exp_ret,5d_ret,3d_ret
JKPAPER,15.740000000000002,25.069999999999997,26.939999999999998,25.069999999999997,17.45,-1.7399999999999998,0.63,-2.0500000000000003
CENTURYTEX,94.33,68.37,136.32999999999998,68.37,12.82,-4.89,-0.79,3.4000000000000004
